country_iso3,indicator,num_points
URY,NY.ADJ.NNTY.PC.KD.ZG,22
URY,NY.ADJ.SVNG.CD,22
URY,NY.ADJ.SVNG.GN.ZS,22
URY,NY.ADJ.SVNX.CD,22
URY,NY.ADJ.SVNX.GN.ZS,22
URY,BN.TRF.KOGT.CD,19
URY,BX.GRT.EXTA.CD.WD,18
URY,BX.GRT.TECH.CD.WD,18
URY,DT.ODA.ODAT.CD,18
URY,DT.ODA.ODAT.GN.ZS,18
URY,DT.ODA.ODAT.PC.ZS,18
URY,DT.NFL.MIBR.CD,17
URY,NE.CON.GOVT.CD,16
URY,NE.CON.GOVT.CN,16
URY,NE.CON.GOVT.ZS,16
URY,NE.CON.PRVT.CD,16
URY,NE.CON.PRVT.CN,16
URY,NE.CON.PRVT.CN.AD,16
URY,NE.CON.PRVT.PP.CD,16
URY,NE.CON.PRVT.ZS,16
URY,NE.GDI.FPRV.CN,16
URY,NE.GDI.FPRV.ZS,16
URY,NV.FSM.TOTL.CN,16
URY,NY.TRF.NCTR.KN,13
URY,NE.GDI.STKB.KN,9
URY,NE.RSB.GNFS.KN,9
URY,NY.GDP.DISC.KN,9
URY,NV.MNF.CHEM.ZS.UN,7
URY,NV.MNF.FBTO.ZS.UN,7
URY,NV.MNF.MTRN.ZS.UN,7
URY,NV.MNF.OTHR.ZS.UN,7
URY,NV.MNF.TXTL.ZS.UN,7
URY,DT.NFL.NIFC.CD,1
URY,NE.CON.GOVT.KD,1
URY,NE.CON.PRVT.KD,1
URY,NE.CON.PRVT.PC.KD,1
URY,DT.DOD.DECT.CD,0
URY,DT.DOD.DECT.GN.ZS,0
URY,DT.DOD.DIMF.CD,0
URY,DT.DOD.DLXF.CD,0
URY,DT.DOD.DPNG.CD,0
URY,DT.DOD.DPPG.CD,0
URY,DT.DOD.DSTC.CD,0
URY,DT.DOD.DSTC.IR.ZS,0
URY,DT.DOD.DSTC.XP.ZS,0
URY,DT.DOD.DSTC.ZS,0
URY,DT.DOD.MIBR.CD,0
URY,DT.DOD.MIDA.CD,0
URY,DT.DOD.MWBG.CD,0
URY,DT.DOD.PVLX.CD,0
URY,DT.DOD.PVLX.EX.ZS,0
URY,DT.DOD.PVLX.GN.ZS,0
URY,DT.NFL.BLAT.CD,0
URY,DT.NFL.BOND.CD,0
URY,DT.NFL.DPNG.CD,0
URY,DT.NFL.IMFC.CD,0
URY,DT.NFL.IMFN.CD,0
URY,DT.NFL.MIDA.CD,0
URY,DT.NFL.MLAT.CD,0
URY,DT.NFL.MOTH.CD,0
URY,DT.NFL.OFFT.CD,0
URY,DT.NFL.PBND.CD,0
URY,DT.NFL.PCBK.CD,0
URY,DT.NFL.PCBO.CD,0
URY,DT.NFL.PNGB.CD,0
URY,DT.NFL.PNGC.CD,0
URY,DT.NFL.PROP.CD,0
URY,DT.NFL.PRVT.CD,0
URY,DT.NFL.RDBC.CD,0
URY,DT.NFL.RDBN.CD,0
URY,DT.TDS.DECT.CD,0
URY,DT.TDS.DECT.EX.ZS,0
URY,DT.TDS.DECT.GN.ZS,0
URY,DT.TDS.DIMF.CD,0
URY,DT.TDS.DPPF.XP.ZS,0
URY,DT.TDS.DPPG.CD,0
URY,DT.TDS.DPPG.GN.ZS,0
URY,DT.TDS.DPPG.XP.ZS,0
URY,DT.TDS.MLAT.CD,0
URY,DT.TDS.MLAT.PG.ZS,0
URY,FI.RES.TOTL.DT.ZS,0
URY,NE.CON.GOVT.KD.ZG,0
URY,NE.CON.GOVT.KN,0
URY,NE.CON.PRVT.KD.ZG,0
URY,NE.CON.PRVT.KN,0
URY,NE.CON.PRVT.PC.KD.ZG,0
URY,NE.CON.PRVT.PP.KD,0
URY,NV.FSM.TOTL.KN,0
URY,NY.GSR.NFCY.KN,0
